project,pr_name,pr_base_branch,build_id,build_duration,build_timestamp,build_result,build_head_sha,ts_duration,passcount,failcount,skipcount,build_date,trunk_sha,trunk_sha_source,stage_id,stage_duration_by_suite_sum,stage_duration_by_method_sum,num_pass_class,num_fail_class,num_trans_class,num_pass_method,num_fail_method
hbase,PR-5051,master,7,2321.0,1679315106.0,UNSTABLE,7aa231006347ad80f74d618fb0b095f6fdbeab3f,4490.5933,600,0,38,2023-03-20,0110bf3a6e6f3c87e61fb4bc068be78d6943d652,build_log,yetus_jdk8_Hadoop3_checks_precommit_checks,18781.762,1904.464,69,0,0,300,0
hbase,PR-5121,master,3,13952.0,1679366089.0,UNSTABLE,3789acccb186ee46ee1531ee5b6185205709b2e1,74803.52,14788,6,72,2023-03-20,814f3267d71fc50c27b1606a0d1eb3cf24179ef5,build_log,yetus_jdk8_Hadoop3_checks_precommit_checks,566459.357,36217.81,1175,3,2,7394,3
hbase,PR-5121,master,4,15093.0,1679381390.0,UNSTABLE,3fd6dd2a3d53916ec12eae0086717c3d5417d318,80398.24,14783,8,72,2023-03-21,814f3267d71fc50c27b1606a0d1eb3cf24179ef5,build_log,yetus_jdk8_Hadoop3_checks_precommit_checks,603355.034,40088.727,1174,4,1,7389,5
hbase,PR-5121,master,5,14572.0,1679397291.0,UNSTABLE,d5d23bd8308d2e34d1a3ba174f7e7406b3fa723d,78327.29,14756,1,72,2023-03-21,52e69daaeab77810d258f786e18c79a37e4fc8c1,build_log,yetus_jdk8_Hadoop3_checks_precommit_checks,571779.1229999999,37451.338,1175,1,5,7384,1
hbase,PR-5121,master,6,14467.0,1679413492.0,SUCCESS,d4368113d4c8cba4a073d5134fb80aa8ee88d200,76974.17,14770,0,72,2023-03-21,e6af6e0be9b75a2406bb72c1c3e797c0f9be1e27,build_log,yetus_jdk8_Hadoop3_checks_precommit_checks,565633.576,36234.312,1176,0,1,7385,0
hbase,PR-5051,master,8,1971.0,1679418007.0,UNSTABLE,b1e5e5680066b14c7fa931d5ef03ecac39d3c32a,3964.4656,600,0,38,2023-03-21,e6af6e0be9b75a2406bb72c1c3e797c0f9be1e27,build_log,yetus_jdk8_Hadoop3_checks_precommit_checks,16739.046000000002,1657.823,69,0,0,300,0
hbase,PR-5051,master,9,1910.0,1679502002.0,UNSTABLE,e4ee81905dcf344bdacd6ed60cffc56b1975e84c,3853.6484,600,0,38,2023-03-22,7d6a79b768e08104c65907a9b5c01411915f56ac,build_log,yetus_jdk8_Hadoop3_checks_precommit_checks,16296.098999999998,1631.132,69,0,0,300,0
hbase,PR-5121,master,7,13807.0,1679537089.0,UNSTABLE,5d0156ce7c84934ca579b26c6588c2fa9909abc2,74367.41,14772,0,72,2023-03-22,7d6a79b768e08104c65907a9b5c01411915f56ac,build_log,yetus_jdk8_Hadoop3_checks_precommit_checks,558091.337,36098.815,1176,0,0,7386,0
hbase,PR-5121,master,8,13839.0,1679550897.0,UNSTABLE,dd59627667088524e0d459b483be2db89a169cba,74498.48,14772,0,72,2023-03-23,7d6a79b768e08104c65907a9b5c01411915f56ac,build_log,yetus_jdk8_Hadoop3_checks_precommit_checks,558989.213,36226.649,1176,0,0,7386,0
hbase,PR-5121,master,9,13823.0,1679564738.0,SUCCESS,c69454f4b2fe19517df1846f49d2d2fd0cfccc98,74425.48,14772,0,72,2023-03-23,7d6a79b768e08104c65907a9b5c01411915f56ac,build_log,yetus_jdk8_Hadoop3_checks_precommit_checks,558523.6000000001,36210.178,1176,0,0,7386,0
hbase,PR-5138,master,1,15776.0,1679574591.0,UNSTABLE,a5f2691b7175d091c7c6c24d449045b3e2286eee,79608.18,15421,1,72,2023-03-23,7d6a79b768e08104c65907a9b5c01411915f56ac,build_log,yetus_jdk8_Hadoop3_checks_precommit_checks,613606.119,39672.41,1239,1,1,7710,1
hbase,PR-4799,master,10,2862.0,1679662541.0,UNSTABLE,e70cc6644f671074e693eec181635cfb5baa4264,6157.656,3028,4,50,2023-03-24,230fdc0b50578144d3e0916c33d4532bb8644763,build_log,yetus_jdk8_Hadoop3_checks_precommit_checks,12400.470999999998,3059.8880000000004,185,3,3,1513,3
hbase,PR-4799,master,11,3973.0,1679667066.0,UNSTABLE,af0181bf6a20b6edd572d63f5a2a567a80088baf,7201.6284,5344,10,62,2023-03-24,735fb4338876b8d7da9dcad7383bdf1fc9c90c87,build_log,yetus_jdk8_Hadoop3_checks_precommit_checks,15453.305,3619.295,481,4,1,2671,6
hbase,PR-4799,master,12,17144.0,1679684410.0,UNSTABLE,cf7b3d2d536beec2a4b7dae9a85873c84118df96,86287.48,17800,2,122,2023-03-24,735fb4338876b8d7da9dcad7383bdf1fc9c90c87,build_log,yetus_jdk8_Hadoop3_checks_precommit_checks,584953.049,39164.868,1364,1,6,8900,1
hbase,PR-5051,master,10,3017.0,1679748523.0,UNSTABLE,e4ee81905dcf344bdacd6ed60cffc56b1975e84c,3885.6438,600,0,38,2023-03-25,7d6a79b768e08104c65907a9b5c01411915f56ac,build_log,yetus_jdk8_Hadoop3_checks_precommit_checks,16547.513,1650.549,69,0,0,300,0
hbase,PR-5142,master,1,15868.0,1679891082.0,UNSTABLE,ff20959bb30c022efed49a855dc977dacd67aa39,79368.15,14865,1,72,2023-03-27,735fb4338876b8d7da9dcad7383bdf1fc9c90c87,build_log,yetus_jdk8_Hadoop3_checks_precommit_checks,568648.136,36594.952000000005,1179,1,2,7432,1
hbase,PR-5144,master,1,23579.0,1679900988.0,UNSTABLE,74b04ec0c0e5fbbafca7df5a662a60d5516e808d,110958.93,18685,7,134,2023-03-27,735fb4338876b8d7da9dcad7383bdf1fc9c90c87,build_log,yetus_jdk8_Hadoop3_checks_precommit_checks,746797.3570000001,53002.766,1486,2,2,9343,3
