project,pr_name,build_id,num_changed_files,num_addition,num_deletion,num_changed_line
kafka,PR-12680,4,53,1519,3245,4764
kafka,PR-12663,20,5,268,0,268
kafka,PR-12672,5,7,575,0,575
kafka,PR-12637,18,18,2569,260,2829
kafka,PR-12634,5,4,12,14,26
kafka,PR-12659,9,7,110,196,306
kafka,PR-12694,4,2,11,8,19
kafka,PR-12695,1,1,42,11,53
kafka,PR-12695,2,3,84,13,97
kafka,PR-12637,20,18,2727,260,2987
kafka,PR-12639,6,1,24,9,33
kafka,PR-12694,5,2,11,8,19
kafka,PR-12697,1,2,11,8,19
kafka,PR-12672,6,7,641,0,641
kafka,PR-12698,4,2,169,0,169
kafka,PR-12683,8,2,42,8,50
kafka,PR-12663,23,5,279,0,279
kafka,PR-12699,1,4,208,0,208
kafka,PR-12700,1,1,1,1,2
kafka,PR-12704,1,2,6,6,12
kafka,PR-12700,2,1,1,1,2
kafka,PR-12705,1,2,373,0,373
kafka,PR-12685,3,15,300,63,363
kafka,PR-12706,2,1,253,0,253
kafka,PR-12703,3,5,325,9,334
kafka,PR-12685,4,15,304,68,372
kafka,PR-12699,2,4,208,0,208
kafka,PR-12663,24,5,276,0,276
kafka,PR-12698,6,3,173,1,174
kafka,PR-12672,10,8,654,0,654
kafka,PR-12703,4,7,329,13,342
kafka,PR-12663,26,5,278,0,278
kafka,PR-12685,5,15,317,69,386
kafka,PR-12707,1,3,6,3,9
kafka,PR-12700,3,1,1,1,2
kafka,PR-12672,11,8,777,0,777
kafka,PR-12672,16,9,603,12,615
kafka,PR-12708,1,8,10,9,19
kafka,PR-12709,1,7,3,34,37
kafka,PR-12672,19,9,619,12,631
kafka,PR-12710,1,1,1,1,2
kafka,PR-12711,1,5,162,1,163
kafka,PR-12712,1,3,81,0,81
kafka,PR-12713,1,1,1,1,2
kafka,PR-12710,2,1,1,1,2
kafka,PR-12644,6,11,1102,38,1140
kafka,PR-12644,7,11,1103,39,1142
kafka,PR-12672,22,9,612,12,624
kafka,PR-12672,25,11,674,12,686
kafka,PR-12714,1,4,7,1,8
kafka,PR-12715,2,40,834,207,1041
kafka,PR-12716,3,2,22,2,24
kafka,PR-12715,3,41,835,208,1043
kafka,PR-12717,1,3,285,264,549
kafka,PR-12718,1,1,1,1,2
kafka,PR-12637,21,18,2727,260,2987
kafka,PR-12719,1,4,11,6,17
kafka,PR-12637,22,18,2744,260,3004
kafka,PR-12720,2,4,603,486,1089
kafka,PR-12676,3,3,331,0,331
kafka,PR-12721,1,1,10,4,14
kafka,PR-12722,1,1,5,5,10
kafka,PR-12672,26,11,701,12,713
kafka,PR-12723,1,3,3,3,6
kafka,PR-12724,1,2,3,3,6
kafka,PR-12637,24,18,2748,260,3008
kafka,PR-12707,2,3,6,3,9
kafka,PR-12692,3,3,67,5,72
kafka,PR-12725,1,2,266,466,732
kafka,PR-12727,1,1,30,7,37
kafka,PR-12726,2,2,47,22,69
kafka,PR-12709,4,5,41,28,69
kafka,PR-12728,2,2,241,337,578
kafka,PR-12725,3,2,266,466,732
kafka,PR-12727,2,2,127,23,150
kafka,PR-12727,3,5,91,10,101
kafka,PR-12709,5,5,49,28,77
kafka,PR-12684,2,2,20,4,24
kafka,PR-12728,3,2,239,340,579
kafka,PR-12729,1,5,91,10,101
kafka,PR-12709,7,5,51,28,79
kafka,PR-12577,4,11,441,29,470
kafka,PR-12709,9,5,66,37,103
kafka,PR-12634,6,4,12,14,26
kafka,PR-12709,10,5,66,37,103
kafka,PR-12637,25,19,2777,260,3037
kafka,PR-12577,5,11,441,29,470
kafka,PR-12730,1,2,54,2,56
kafka,PR-12731,1,1,1,1,2
kafka,PR-12726,3,2,48,23,71
kafka,PR-12672,34,10,695,16,711
kafka,PR-12732,1,1,2,3,5
kafka,PR-12733,1,5,63,37,100
kafka,PR-12672,37,10,722,16,738
kafka,PR-12637,26,19,2882,260,3142
kafka,PR-12734,1,2,76,0,76
kafka,PR-12736,1,2,30,1,31
kafka,PR-12672,38,10,723,16,739
kafka,PR-12738,2,1,12,12,24
kafka,PR-12737,2,2,157,0,157
kafka,PR-12715,8,40,863,216,1079
kafka,PR-12738,3,1,20,11,31
kafka,PR-12736,4,3,54,19,73
kafka,PR-12739,2,1,66,58,124
kafka,PR-12740,1,7,42,34,76
kafka,PR-12741,1,2,28,25,53
kafka,PR-12742,1,10,201,34,235
kafka,PR-12637,27,19,3010,260,3270
kafka,PR-12735,5,1,124,170,294
kafka,PR-12739,3,1,67,58,125
kafka,PR-12743,1,3,62,14,76
kafka,PR-12744,1,4,303,4,307
kafka,PR-12672,39,10,723,16,739
kafka,PR-12741,2,2,28,25,53
kafka,PR-12736,5,3,56,19,75
kafka,PR-12745,1,19,350,835,1185
kafka,PR-12743,3,3,66,15,81
kafka,PR-12741,3,2,28,25,53
kafka,PR-12738,5,1,26,13,39
kafka,PR-12747,2,4,111,20,131
kafka,PR-12688,3,1,0,168,168
kafka,PR-12744,4,4,303,4,307
kafka,PR-12744,3,4,303,4,307
kafka,PR-12744,7,4,303,4,307
kafka,PR-12739,4,1,67,59,126
kafka,PR-12735,6,1,124,168,292
kafka,PR-12743,4,3,66,15,81
kafka,PR-12748,3,7,149,16,165
kafka,PR-12743,5,3,66,15,81
kafka,PR-12749,1,2,26,9,35
kafka,PR-12750,1,1,6,4,10
kafka,PR-12751,1,1,4,4,8
kafka,PR-12752,1,3,28,1,29
kafka,PR-12637,28,19,2993,260,3253
kafka,PR-12744,10,4,303,4,307
kafka,PR-12744,14,4,303,4,307
kafka,PR-12753,1,3,6,2,8
kafka,PR-12744,16,4,303,4,307
kafka,PR-12744,17,4,281,4,285
kafka,PR-12754,1,6,476,5,481
kafka,PR-12753,2,3,6,2,8
kafka,PR-12756,1,18,834,350,1184
kafka,PR-12752,2,3,28,1,29
kafka,PR-12757,1,1,2,2,4
kafka,PR-12729,2,5,123,16,139
kafka,PR-12735,7,1,131,168,299
kafka,PR-12758,1,67,317,124,441
kafka,PR-12748,4,8,152,17,169
kafka,PR-12735,8,1,126,170,296
kafka,PR-12748,5,8,152,17,169
kafka,PR-12711,7,4,165,0,165
kafka,PR-12735,9,2,127,171,298
kafka,PR-12680,5,56,1573,3257,4830
kafka,PR-12743,6,2,42,1,43
kafka,PR-12752,3,3,23,3,26
kafka,PR-12760,1,4,71,16,87
kafka,PR-12761,1,8,216,32,248
kafka,PR-12760,2,4,71,16,87
kafka,PR-12762,2,2,45,2,47
kafka,PR-12749,2,2,41,10,51
kafka,PR-12752,4,3,38,2,40
kafka,PR-12763,1,1,1,0,1
kafka,PR-12749,3,2,41,10,51
kafka,PR-12764,1,1,2,3,5
kafka,PR-12672,40,10,710,16,726
kafka,PR-12765,1,2,30,9,39
kafka,PR-12758,2,68,318,127,445
kafka,PR-12762,3,2,43,2,45
kafka,PR-12753,3,3,6,2,8
kafka,PR-12766,1,1,2,2,4
kafka,PR-12767,1,2,1,1,2
kafka,PR-12761,6,15,460,112,572
kafka,PR-12613,2,1,2,2,4
kafka,PR-12758,3,68,318,127,445
kafka,PR-12748,8,7,129,12,141
kafka,PR-12760,3,4,71,16,87
kafka,PR-12768,1,2,7,3,10
kafka,PR-12769,1,2,17,3,20
kafka,PR-12770,1,19,207,199,406
kafka,PR-12761,7,14,452,112,564
kafka,PR-12672,41,10,787,25,812
kafka,PR-12748,11,10,203,47,250
kafka,PR-12771,1,6,43,2,45
kafka,PR-12772,1,4,61,27,88
kafka,PR-12590,13,7,366,161,527
kafka,PR-12773,1,2,13,0,13
kafka,PR-12774,2,2,47,2,49
kafka,PR-12758,4,64,251,123,374
kafka,PR-12684,4,4,30,5,35
kafka,PR-12775,1,3,135,28,163
kafka,PR-12777,2,1,52,54,106
kafka,PR-12739,6,1,58,62,120
kafka,PR-12647,3,3,86,0,86
kafka,PR-12752,5,3,37,2,39
kafka,PR-12752,6,3,38,2,40
kafka,PR-12753,5,4,167,2,169
kafka,PR-12753,6,4,173,2,175
kafka,PR-12752,7,3,35,2,37
kafka,PR-12778,1,4,65,2,67
kafka,PR-12752,8,3,35,2,37
kafka,PR-12779,1,1,1,1,2
kafka,PR-12781,1,3,76,85,161
kafka,PR-12728,4,2,235,342,577
kafka,PR-12728,6,2,235,346,581
kafka,PR-12637,29,20,3140,264,3404
kafka,PR-12725,9,2,313,493,806
kafka,PR-12779,2,1,1,1,2
kafka,PR-12782,1,1,7,4,11
kafka,PR-12781,2,3,77,92,169
kafka,PR-12783,4,7,158,9,167
kafka,PR-12775,6,4,528,37,565
kafka,PR-12783,5,8,161,11,172
kafka,PR-12675,8,6,10,7,17
kafka,PR-12784,1,1,11,8,19
kafka,PR-12777,3,1,48,54,102
kafka,PR-12785,1,6,11,8,19
kafka,PR-12786,1,1,1,1,2
kafka,PR-12771,2,7,50,5,55
kafka,PR-12760,6,4,70,16,86
kafka,PR-12779,3,1,1,1,2
kafka,PR-12671,2,2,17,6,23
kafka,PR-12728,10,2,233,351,584
kafka,PR-12775,7,4,528,37,565
kafka,PR-12787,1,1,2,2,4
kafka,PR-12789,1,3,49,8,57
kafka,PR-12788,3,4,528,37,565
kafka,PR-12790,2,2,27,2,29
kafka,PR-12781,5,3,71,94,165
kafka,PR-12728,12,3,235,375,610
kafka,PR-12784,2,2,11,9,20
kafka,PR-12791,1,2,35,25,60
kafka,PR-12728,14,3,280,371,651
kafka,PR-12792,1,3,135,28,163
kafka,PR-12784,3,2,16,12,28
kafka,PR-12784,5,2,9,8,17
kafka,PR-12728,15,3,281,371,652
kafka,PR-12781,7,3,88,119,207
kafka,PR-12725,10,2,315,494,809
kafka,PR-12792,3,4,192,28,220
kafka,PR-12769,2,2,17,3,20
kafka,PR-12792,4,4,527,37,564
kafka,PR-12577,10,14,1159,29,1188
kafka,PR-12753,7,4,84,2,86
kafka,PR-12783,7,9,233,15,248
kafka,PR-12794,1,2,0,68,68
kafka,PR-12793,3,1,6,1,7
kafka,PR-12753,8,4,84,2,86
kafka,PR-12728,17,3,296,379,675
kafka,PR-12769,3,2,17,3,20
kafka,PR-12772,2,2,42,4,46
kafka,PR-12773,2,2,23,0,23
kafka,PR-12577,13,14,1162,33,1195
kafka,PR-12795,1,4,47,43,90
kafka,PR-12789,3,6,111,34,145
kafka,PR-12796,2,2,35,0,35
kafka,PR-12791,2,2,32,25,57
kafka,PR-12797,2,2,8,11,19
kafka,PR-12792,6,4,527,37,564
kafka,PR-12796,3,2,35,0,35
kafka,PR-12797,3,4,19,26,45
kafka,PR-12792,9,4,525,37,562
kafka,PR-12797,4,5,22,30,52
kafka,PR-12798,1,1,5,5,10
kafka,PR-12799,1,1,1,1,2
kafka,PR-12798,2,1,5,5,10
kafka,PR-12775,9,4,519,37,556
kafka,PR-12800,1,2,60,5,65
kafka,PR-12753,9,4,89,3,92
kafka,PR-12801,1,4,128,50,178
kafka,PR-12802,1,2,36,1,37
kafka,PR-12771,3,7,50,5,55
kafka,PR-12804,1,4,39,16,55
kafka,PR-12789,5,7,187,48,235
kafka,PR-12725,11,2,306,502,808
kafka,PR-12806,5,3,119,13,132
kafka,PR-12807,1,10,1659,43,1702
kafka,PR-12728,18,3,307,386,693
kafka,PR-12781,8,3,88,119,207
kafka,PR-12753,10,4,89,3,92
kafka,PR-12808,1,4,45,4,49
kafka,PR-12809,1,2,1,34,35
kafka,PR-12810,1,1,0,1,1
kafka,PR-12783,8,13,235,28,263
kafka,PR-12666,8,5,441,10,451
kafka,PR-12806,6,3,127,13,140
kafka,PR-12810,3,1,2,3,5
kafka,PR-12809,2,2,1,34,35
kafka,PR-12811,1,20,1,0,1
kafka,PR-12781,9,3,90,123,213
kafka,PR-12812,1,1,10,5,15
kafka,PR-12807,3,17,2140,100,2240
kafka,PR-12813,1,8,72,17,89
kafka,PR-12804,2,4,44,28,72
kafka,PR-12807,4,17,2140,100,2240
kafka,PR-12577,14,14,1166,35,1201
kafka,PR-12816,1,26,523,87,610
kafka,PR-12783,9,12,232,20,252
kafka,PR-12817,1,13,244,325,569
kafka,PR-12818,1,6,369,473,842
kafka,PR-12666,10,5,441,10,451
kafka,PR-12756,2,20,799,355,1154
kafka,PR-12776,10,80,3919,3024,6943
kafka,PR-12819,1,1,2,2,4
kafka,PR-12684,5,4,37,5,42
kafka,PR-12817,2,12,271,432,703
kafka,PR-12753,11,4,89,3,92
kafka,PR-12783,10,12,257,38,295
kafka,PR-12794,2,2,0,68,68
kafka,PR-12821,1,2,116,260,376
kafka,PR-12822,1,2,15,7,22
kafka,PR-12823,1,1,33,78,111
kafka,PR-12817,3,12,281,432,713
kafka,PR-12806,7,3,127,13,140
kafka,PR-12824,1,1,1,1,2
kafka,PR-12825,1,8,120,14,134
kafka,PR-12806,10,4,152,16,168
kafka,PR-12783,11,13,275,37,312
kafka,PR-12822,2,2,15,8,23
kafka,PR-12685,7,15,325,70,395
kafka,PR-12826,2,3,110,56,166
kafka,PR-12804,3,4,55,39,94
kafka,PR-12773,3,2,23,0,23
kafka,PR-12823,3,1,62,82,144
kafka,PR-12772,3,2,42,4,46
kafka,PR-12809,3,2,12,13,25
kafka,PR-12825,2,8,120,14,134
kafka,PR-12827,2,5,83,0,83
kafka,PR-12808,3,5,53,4,57
kafka,PR-12577,16,16,960,48,1008
kafka,PR-12783,12,13,278,39,317
kafka,PR-12814,2,10,4317,1897,6214
kafka,PR-12776,11,83,3948,3037,6985
kafka,PR-12783,13,13,277,39,316
kafka,PR-12830,1,1,3,3,6
kafka,PR-12783,14,13,278,39,317
kafka,PR-12829,2,5,16,27,43
kafka,PR-12783,15,13,278,39,317
kafka,PR-12808,4,5,53,4,57
kafka,PR-12577,17,16,967,48,1015
kafka,PR-12748,12,10,249,81,330
kafka,PR-12795,4,6,84,95,179
kafka,PR-12827,4,5,82,0,82
kafka,PR-12577,18,16,1019,50,1069
kafka,PR-12831,6,7,2037,1808,3845
kafka,PR-12832,2,6,25,25,50
kafka,PR-12828,2,11,138,153,291
kafka,PR-12805,3,12,440,63,503
kafka,PR-12776,12,83,3948,3036,6984
kafka,PR-12833,1,3,8,3,11
kafka,PR-12577,19,16,1029,50,1079
kafka,PR-12834,1,8,2055,1812,3867
kafka,PR-12577,20,16,1034,50,1084
kafka,PR-12835,1,4,104,35,139
kafka,PR-12783,16,13,284,39,323
kafka,PR-12836,1,1,17,25,42
kafka,PR-12748,14,10,272,88,360
kafka,PR-12795,5,6,108,124,232
kafka,PR-12577,24,16,1085,50,1135
kafka,PR-12735,10,2,118,189,307
kafka,PR-12777,4,1,46,56,102
kafka,PR-12828,3,11,139,156,295
kafka,PR-12830,2,1,3,3,6
kafka,PR-12833,2,6,29,19,48
kafka,PR-12838,1,6,268,149,417
kafka,PR-12839,1,5,166,175,341
kafka,PR-12840,1,2,14,14,28
kafka,PR-12835,2,5,129,58,187
kafka,PR-12840,2,2,14,14,28
kafka,PR-12841,1,1,21,6,27
kafka,PR-12748,18,10,292,132,424
kafka,PR-12795,7,6,99,141,240
kafka,PR-12577,27,16,1081,50,1131
kafka,PR-12809,6,2,57,13,70
kafka,PR-12795,8,6,99,141,240
kafka,PR-12577,28,16,1081,50,1131
kafka,PR-12838,2,7,302,150,452
kafka,PR-12842,2,2,1,23,24
kafka,PR-12783,17,13,289,39,328
kafka,PR-12837,4,8,500,309,809
kafka,PR-12753,12,4,89,3,92
kafka,PR-12835,3,5,129,58,187
kafka,PR-12835,4,5,129,58,187
kafka,PR-12783,18,13,289,39,328
kafka,PR-12836,3,2,49,57,106
kafka,PR-12753,13,4,91,3,94
kafka,PR-12840,3,2,14,14,28
kafka,PR-12809,7,2,57,13,70
kafka,PR-12782,2,1,7,4,11
kafka,PR-12753,14,4,91,3,94
kafka,PR-12843,1,9,158,113,271
kafka,PR-12844,1,17,389,105,494
kafka,PR-12783,19,13,289,39,328
kafka,PR-12844,2,18,403,108,511
kafka,PR-12845,2,17,523,238,761
kafka,PR-12846,1,5,113,35,148
kafka,PR-12847,1,5,258,115,373
kafka,PR-12845,3,17,523,238,761
kafka,PR-12848,1,5,181,29,210
kafka,PR-12845,4,17,523,238,761
kafka,PR-12783,20,13,289,39,328
kafka,PR-12850,1,7,343,72,415
kafka,PR-12577,30,16,1081,50,1131
kafka,PR-12577,31,16,1081,50,1131
kafka,PR-12837,5,8,501,311,812
kafka,PR-12851,2,1,1,1,2
kafka,PR-12852,1,27,52,52,104
kafka,PR-12853,1,5,290,59,349
kafka,PR-12854,1,2,4,2,6
kafka,PR-12840,4,2,14,14,28
kafka,PR-12855,1,5,224,80,304
kafka,PR-12853,3,5,293,59,352
kafka,PR-12729,3,5,139,16,155
kafka,PR-12843,3,10,157,113,270
kafka,PR-12856,3,2,3,3,6
kafka,PR-12858,1,5,278,22,300
kafka,PR-12861,1,2,118,6,124
kafka,PR-12859,2,2,5,5,10
kafka,PR-12857,3,1,3,3,6
kafka,PR-12856,5,5,47,19,66
kafka,PR-12828,5,14,374,167,541
kafka,PR-12783,21,13,289,39,328
kafka,PR-12863,3,2,20,0,20
kafka,PR-12864,1,10,76,23,99
kafka,PR-12845,5,17,530,237,767
kafka,PR-12865,1,1,94,116,210
kafka,PR-12859,3,2,5,5,10
kafka,PR-12856,6,2,17,10,27
kafka,PR-12864,3,9,75,22,97
kafka,PR-12843,5,10,154,116,270
kafka,PR-12839,2,5,171,173,344
kafka,PR-12861,4,2,139,6,145
kafka,PR-12867,2,2,24,2,26
kafka,PR-12828,7,14,409,144,553
kafka,PR-12843,6,10,151,119,270
kafka,PR-12868,1,1,1,1,2
kafka,PR-12753,15,4,91,3,94
kafka,PR-12869,3,2,19,2,21
kafka,PR-12748,21,10,349,132,481
kafka,PR-12845,6,10,504,222,726
kafka,PR-12843,7,10,151,119,270
kafka,PR-12869,4,4,113,32,145
kafka,PR-12870,1,6,448,108,556
kafka,PR-12845,7,10,561,227,788
kafka,PR-12778,2,3,54,0,54
kafka,PR-12828,8,14,409,144,553
kafka,PR-12870,2,6,454,108,562
kafka,PR-12847,2,5,258,115,373
kafka,PR-12855,2,5,224,80,304
kafka,PR-12866,2,8,173,91,264
kafka,PR-12862,2,12,633,134,767
kafka,PR-12872,1,3,35,2,37
kafka,PR-12872,2,3,35,2,37
kafka,PR-12862,3,13,723,138,861
kafka,PR-12845,8,10,558,227,785
kafka,PR-12801,2,1,59,35,94
kafka,PR-12859,4,3,11,6,17
kafka,PR-12875,1,4,161,49,210
kafka,PR-12862,4,13,764,149,913
kafka,PR-12761,9,14,451,112,563
kafka,PR-12876,1,2,177,148,325
kafka,PR-12842,3,2,1,23,24
kafka,PR-12869,6,4,98,32,130
kafka,PR-12877,1,4,139,10,149
kafka,PR-12761,10,14,453,112,565
kafka,PR-12753,16,4,91,3,94
kafka,PR-12878,1,2,7,2,9
kafka,PR-12859,5,1,4,4,8
kafka,PR-12879,1,5,19,32,51
kafka,PR-12880,1,1,2,2,4
kafka,PR-12778,4,3,54,0,54
kafka,PR-12882,4,2,14,4,18
kafka,PR-12845,9,10,560,228,788
kafka,PR-12870,5,6,463,108,571
kafka,PR-12761,11,14,454,113,567
kafka,PR-12884,1,1,2,1,3
kafka,PR-12862,7,13,829,169,998
kafka,PR-12885,1,7,38,19,57
kafka,PR-12761,13,14,460,113,573
kafka,PR-12882,5,2,14,4,18
kafka,PR-12837,6,9,520,312,832
kafka,PR-12887,1,1,1,5,6
kafka,PR-12805,4,12,569,107,676
kafka,PR-12882,6,2,14,4,18
kafka,PR-12862,8,13,873,212,1085
kafka,PR-12888,1,1,121,0,121
kafka,PR-12753,17,4,69,3,72
kafka,PR-12886,3,11,802,330,1132
kafka,PR-12753,20,4,70,3,73
kafka,PR-12889,1,1,5,2,7
kafka,PR-12845,10,10,573,229,802
kafka,PR-12862,9,13,872,212,1084
kafka,PR-12886,4,11,835,330,1165
kafka,PR-12891,1,6,27,8,35
kafka,PR-12890,2,3,23,5,28
kafka,PR-12805,6,20,604,116,720
kafka,PR-12856,8,3,5,5,10
kafka,PR-12892,1,7,104,28,132
kafka,PR-12884,2,1,2,1,3
kafka,PR-12862,10,13,902,224,1126
kafka,PR-12893,1,1,1,1,2
kafka,PR-12884,4,1,2,1,3
kafka,PR-12894,1,1,5,2,7
kafka,PR-12877,3,4,146,10,156
kafka,PR-12813,2,6,60,7,67
kafka,PR-12895,1,40,800,0,800
kafka,PR-12837,7,11,536,312,848
kafka,PR-12896,1,7,193,59,252
kafka,PR-12897,1,3,124,13,137
kafka,PR-12886,6,11,827,330,1157
kafka,PR-12753,22,4,70,3,73
kafka,PR-12845,12,9,468,231,699
kafka,PR-12898,1,1,1,1,2
kafka,PR-12886,8,11,1153,330,1483
kafka,PR-12899,1,23,1133,825,1958
kafka,PR-12886,10,11,1153,330,1483
kafka,PR-12900,1,26,40,40,80
kafka,PR-12901,1,10,1076,341,1417
kafka,PR-12876,2,2,166,146,312
kafka,PR-12813,3,6,60,7,67
kafka,PR-12902,1,9,673,316,989
kafka,PR-12903,1,1,41,16,57
kafka,PR-12846,2,5,114,35,149
kafka,PR-12904,1,7,174,113,287
kafka,PR-12902,3,9,931,316,1247
kafka,PR-12607,2,1,635,955,1590
kafka,PR-12905,1,1,1,1,2
kafka,PR-12890,3,3,23,5,28
kafka,PR-12902,4,9,929,317,1246
kafka,PR-12902,5,9,929,317,1246
kafka,PR-12903,2,1,40,19,59
kafka,PR-12875,3,8,204,113,317
kafka,PR-12753,23,4,70,3,73
kafka,PR-12904,2,7,174,113,287
kafka,PR-12906,1,1,1,1,2
kafka,PR-12748,24,10,388,132,520
kafka,PR-12906,2,2,3,3,6
kafka,PR-12890,4,5,111,16,127
kafka,PR-12876,3,2,166,147,313
kafka,PR-12895,3,40,815,0,815
kafka,PR-12753,26,4,70,3,73
kafka,PR-12906,3,4,6,3,9
kafka,PR-12892,2,7,104,28,132
kafka,PR-12906,5,5,7,3,10
kafka,PR-12909,1,2,3,5,8
kafka,PR-12910,1,2,68,5,73
kafka,PR-12899,2,23,1187,825,2012
kafka,PR-12908,2,1,15,12,27
kafka,PR-12892,3,7,104,28,132
kafka,PR-12875,4,3,30,0,30
kafka,PR-12911,1,6,76,37,113
kafka,PR-12912,1,3,10,10,20
kafka,PR-12908,3,1,16,12,28
kafka,PR-12897,2,3,90,13,103
kafka,PR-12910,2,2,68,5,73
kafka,PR-12876,5,2,148,104,252
kafka,PR-12885,3,8,53,24,77
kafka,PR-12914,1,20,1647,602,2249
kafka,PR-12892,4,7,104,28,132
kafka,PR-12897,3,3,90,13,103
kafka,PR-12915,1,4,32,4,36
kafka,PR-12916,1,4,8,9,17
kafka,PR-12748,25,12,386,131,517
kafka,PR-12912,2,3,10,10,20
kafka,PR-12914,2,20,1647,602,2249
kafka,PR-12917,1,6,27,14,41
kafka,PR-12918,2,3,4,4,8
kafka,PR-12885,4,9,55,25,80
kafka,PR-12919,1,1,4,4,8
kafka,PR-12847,3,5,248,114,362
kafka,PR-12920,4,2,40,15,55
kafka,PR-12915,2,4,56,8,64
kafka,PR-12922,1,2,162,4,166
kafka,PR-12918,9,4,7,9,16
kafka,PR-12923,1,1,0,1,1
kafka,PR-12897,5,4,94,14,108
kafka,PR-12885,5,9,75,27,102
kafka,PR-12921,4,2,6,6,12
kafka,PR-12837,8,17,583,334,917
kafka,PR-12862,11,13,924,224,1148
kafka,PR-12918,11,3,4,4,8
kafka,PR-12924,1,1,8,7,15
kafka,PR-12862,12,13,927,224,1151
kafka,PR-12897,6,5,97,16,113
kafka,PR-12918,12,4,7,8,15
kafka,PR-12748,26,12,370,131,501
kafka,PR-12847,4,6,266,120,386
kafka,PR-12848,4,5,169,28,197
kafka,PR-12906,6,6,9,5,14
kafka,PR-12850,3,7,324,73,397
kafka,PR-12925,1,2,13,57,70
kafka,PR-12853,5,5,274,58,332
kafka,PR-12855,4,5,226,76,302
kafka,PR-12925,2,2,13,57,70
kafka,PR-12858,3,5,267,21,288
kafka,PR-12847,5,6,266,120,386
kafka,PR-12848,5,5,169,28,197
kafka,PR-12748,27,12,370,131,501
kafka,PR-12897,7,5,97,16,113
kafka,PR-12899,3,25,1245,826,2071
kafka,PR-12847,6,6,266,120,386
kafka,PR-12858,4,5,267,21,288
kafka,PR-12898,2,1,1,1,2
kafka,PR-12862,14,14,956,224,1180
kafka,PR-12885,8,9,75,27,102
kafka,PR-12926,1,1,36,0,36
kafka,PR-12837,9,17,583,334,917
kafka,PR-12847,7,6,266,120,386
kafka,PR-12915,3,2,38,5,43
kafka,PR-12897,8,6,117,16,133
kafka,PR-12885,9,9,75,27,102
kafka,PR-12895,4,62,1256,0,1256
kafka,PR-12837,10,18,601,334,935
kafka,PR-12929,2,1,6,7,13
kafka,PR-12930,2,4,75,3,78
kafka,PR-12915,4,3,39,6,45
kafka,PR-12802,2,2,37,2,39
kafka,PR-12931,1,1,2,2,4
kafka,PR-12925,3,2,13,57,70
kafka,PR-12914,3,21,1672,632,2304
kafka,PR-12932,1,6,254,11,265
kafka,PR-12898,3,1,4,0,4
kafka,PR-12848,6,5,167,28,195
kafka,PR-12821,3,2,132,258,390
kafka,PR-12892,6,9,277,51,328
kafka,PR-12893,2,2,16,2,18
kafka,PR-12933,1,1,6,6,12
kafka,PR-12607,3,1,655,977,1632
kafka,PR-12935,2,5,17,73,90
kafka,PR-12938,1,1,1,1,2
kafka,PR-12941,1,3,216,4,220
kafka,PR-12942,3,1,1,0,1
kafka,PR-12885,11,9,75,27,102
kafka,PR-12898,4,1,4,0,4
kafka,PR-12934,3,1,50,0,50
kafka,PR-12892,11,9,284,52,336
kafka,PR-12896,3,9,195,88,283
kafka,PR-12837,13,19,632,334,966
kafka,PR-12915,5,3,64,6,70
kafka,PR-12862,16,15,1135,231,1366
kafka,PR-12928,4,14,301,13,314
kafka,PR-12942,4,1,1,0,1
kafka,PR-12847,10,6,266,131,397
kafka,PR-12932,6,6,240,11,251
kafka,PR-12935,3,3,17,39,56
kafka,PR-12940,3,1,12,13,25
kafka,PR-12912,3,3,10,10,20
kafka,PR-12933,2,1,6,6,12
kafka,PR-12847,11,6,266,131,397
kafka,PR-12932,7,6,240,11,251
kafka,PR-12928,5,19,327,32,359
kafka,PR-12932,8,6,240,11,251
kafka,PR-12850,6,7,315,74,389
kafka,PR-12939,6,1,3,3,6
kafka,PR-12862,18,15,1123,231,1354
kafka,PR-12915,7,3,63,6,69
kafka,PR-12928,7,20,328,33,361
kafka,PR-12893,3,2,21,2,23
kafka,PR-12945,1,7,926,812,1738
kafka,PR-12753,27,4,70,3,73
kafka,PR-12933,3,1,6,6,12
kafka,PR-12940,4,1,12,13,25
kafka,PR-12908,4,1,16,12,28
kafka,PR-12800,2,2,69,6,75
kafka,PR-12947,1,3,189,142,331
kafka,PR-12948,1,1,19,0,19
kafka,PR-12949,1,2,0,149,149
kafka,PR-12950,1,5,15,104,119
kafka,PR-12675,9,6,10,7,17
kafka,PR-12950,2,5,15,104,119
kafka,PR-12729,4,5,137,16,153
kafka,PR-12950,3,5,15,104,119
kafka,PR-12675,10,6,10,7,17
kafka,PR-12951,2,15,552,404,956
kafka,PR-12952,1,7,18,25,43
kafka,PR-12675,11,7,13,10,23
kafka,PR-12862,19,17,1334,233,1567
kafka,PR-12951,3,15,552,404,956
kafka,PR-12950,4,5,15,104,119
kafka,PR-12862,20,17,1332,232,1564
kafka,PR-12675,12,7,13,10,23
kafka,PR-12948,2,1,19,0,19
kafka,PR-12953,3,3,2,6,8
kafka,PR-12951,4,15,552,404,956
kafka,PR-12939,7,1,42,42,84
kafka,PR-12853,6,5,264,60,324
kafka,PR-12803,5,16,837,38,875
kafka,PR-12846,3,5,110,35,145
kafka,PR-12855,5,7,349,78,427
kafka,PR-12853,7,5,264,60,324
kafka,PR-12939,9,1,3,3,6
kafka,PR-12932,11,6,260,13,273
