project,pr_name,pr_base_branch,build_id,build_duration,build_timestamp,build_result,build_head_sha,ts_duration,passcount,failcount,skipcount,build_date,trunk_sha,trunk_sha_source,stage_id,stage_duration_by_suite_sum,stage_duration_by_method_sum,num_pass_class,num_fail_class,num_trans_class,num_pass_method,num_fail_method
hive,PR-3279,master,2,11903.0,1652272914.0,FAILURE,12f752f6b21a266a6472533264db8cda4816e35c,90664.234,42580,446,587,2022-05-11,faa3f62923ac0b5a68a2b1e16736f1a32d38bb8e,nearest_commit,single,5860779.910000019,82902.924,1224,43,67,42580,445
hive,PR-3279,master,3,10586.0,1652290194.0,FAILURE,cdf4ff99f8e53a4bd1e3bdc028588de1755e8f14,97979.36,42904,152,590,2022-05-11,1fc7a0c410d9b8a93ebaa8a318f7664490dd7b1b,nearest_commit,single,5977707.631999999,89529.692,1261,6,39,42904,151
hive,PR-3279,master,4,9234.0,1652307478.0,FAILURE,4d80bd61937f47900f3ce42463ad76051a6ff0fe,92087.0,42931,125,590,2022-05-11,1fc7a0c410d9b8a93ebaa8a318f7664490dd7b1b,nearest_commit,single,5587063.75999998,84572.792,1261,6,0,42931,124
hive,PR-3279,master,5,10753.0,1652336282.0,FAILURE,370b6ed2b943d3ecff526b9ed0383a8483dae096,103197.19,43050,4,590,2022-05-12,1fc7a0c410d9b8a93ebaa8a318f7664490dd7b1b,nearest_commit,single,6412109.832,95033.515,1263,3,3,43050,3
hive,PR-3279,master,6,17245.0,1652353564.0,FAILURE,0e87949129513dee2e2d9007002853660ee5e3fb,109004.91,43052,2,590,2022-05-12,1fc7a0c410d9b8a93ebaa8a318f7664490dd7b1b,nearest_commit,single,7156128.7700000005,100232.707,1265,1,4,43052,1
hive,PR-3279,master,7,26786.0,1652376078.0,FAILURE,b96ff017ead977ee41cb872344b033cc43026052,105868.79,42162,2,570,2022-05-12,a1906b9f00a2ac182d10951cbc5e4c30b40aadc9,nearest_commit,single,6301060.984032,97031.01,1203,1,0,42162,1
hive,PR-3288,master,1,17174.0,1652376737.0,UNSTABLE,e53b5b69220c6bcafd72690a2014bc979fb03d6c,112544.45,43147,3,590,2022-05-12,a1906b9f00a2ac182d10951cbc5e4c30b40aadc9,nearest_commit,single,7180198.168,103720.319,1266,2,3,43147,3
hive,PR-3279,master,8,10039.0,1652423338.0,UNSTABLE,99adaf54a6a1ab4673721c00db5ef0eca42e5259,104128.11,43152,1,591,2022-05-13,edd36e5c810c920825551519100354fb6ed59afd,nearest_commit,single,6693672.007,95836.137,1268,1,3,43152,1
hive,PR-3289,master,1,22966.0,1652439114.0,FAILURE,fe32bc4da1704af4ff5193433a026a11efaabc34,179406.17,42319,929,585,2022-05-13,3b3da9ed7f3813bae3e959670df55682fea648d3,nearest_commit,single,7734351.529,172055.73,1217,39,40,42319,929
hive,PR-3247,master,4,7639.0,1652482396.0,UNSTABLE,1b6d13819088fbb703aad4c5ccc7a807273f93b6,97951.86,43111,2,589,2022-05-13,3b3da9ed7f3813bae3e959670df55682fea648d3,nearest_commit,single,6254957.910983999,90128.064,1266,2,41,43111,2
hive,PR-3137,master,18,22822.0,1652706370.0,FAILURE,1860216248f54ecfdf703233a328af274712ed00,62347.305,37651,3316,492,2022-05-16,3b3da9ed7f3813bae3e959670df55682fea648d3,nearest_commit,single,3367484.125016,54906.06999999999,1084,119,117,37651,3316
hive,PR-3137,master,19,6778.0,1652777256.0,ABORTED,084a42d81413c06c16ff4a109ecb076e3be44cac,58128.504,38331,3144,534,2022-05-17,8077bb118cb418cae24a46f7155c481bf893da99,nearest_commit,single,2563686.329,50837.999,1136,119,2,38331,3144
hive,PR-3137,master,23,2378.0,1652818262.0,ABORTED,0bc7acf71f86ad5974b87a950c2b2dbc0992060d,2228.649,17193,1,22,2022-05-17,aa0647e8df330c00d14475b68ce4201d96c06b84,nearest_commit,single,178198.90299999996,1997.5850000000005,182,1,2,17193,1
hive,PR-3137,master,24,9164.0,1652820641.0,FAILURE,d6b36289a5babc09127a19572f388b37e737682d,89380.88,41902,1097,576,2022-05-17,aa0647e8df330c00d14475b68ce4201d96c06b84,nearest_commit,single,5406245.07100002,81903.116,1202,66,65,41902,1095
hive,PR-3137,master,25,9314.0,1652854600.0,FAILURE,81de835a659b7807463793ca33945f4da5c9ce0c,91340.484,42724,356,589,2022-05-18,54a0ab9bdb9dc2da1a55c595ff0916d5c79d7cd4,nearest_commit,single,5677656.625,84137.951,1227,42,29,42724,355
hive,PR-3289,master,2,14349.0,1652863430.0,FAILURE,f26bae94ba5db12e935392a77437420430d97169,104652.52,43163,1,590,2022-05-18,a0cdd365e6cac90fde66483df834ca88578b30cf,nearest_commit,single,6839838.311999999,96348.5,1267,1,42,43163,1
hive,PR-3137,master,26,14748.0,1652876472.0,ABORTED,1950382e1d9e4dc892b63fb0735386e1f14cca10,94801.48,41903,1097,576,2022-05-18,a0cdd365e6cac90fde66483df834ca88578b30cf,nearest_commit,single,5901928.840000001,87007.69699999999,1201,67,67,41903,1095
hive,PR-3279,master,9,17338.0,1652885904.0,UNSTABLE,3d1f1776137a6cc70bd93103e360e41f425472bb,101431.586,43162,2,591,2022-05-18,a0cdd365e6cac90fde66483df834ca88578b30cf,nearest_commit,single,6398073.665984,93559.919,1267,2,68,43162,2
hive,PR-3137,master,27,18829.0,1652891222.0,FAILURE,13874d928359a24d82678236e32d4027049fb8f4,98144.71,42720,361,589,2022-05-18,a0cdd365e6cac90fde66483df834ca88578b30cf,nearest_commit,single,6113893.862000001,90265.457,1226,43,43,42720,360
hive,PR-3137,master,28,9150.0,1652952821.0,FAILURE,abcd95cad90939f5416c7c0b3ec9709e8d91b333,96993.47,43064,67,589,2022-05-19,6bfb6f6a3676ac692d92a08b88f439794f20b488,nearest_commit,single,5845065.86600004,89214.95999999999,1261,22,21,43064,66
hive,PR-3137,master,29,12661.0,1652970935.0,FAILURE,8c02533fa1703ef75079f3042baf5021359d2d3b,100142.7,43074,55,589,2022-05-19,6bfb6f6a3676ac692d92a08b88f439794f20b488,nearest_commit,single,6357511.518999999,92215.29,1261,21,1,43074,54
hive,PR-3289,master,3,12356.0,1653029437.0,FAILURE,4281d3a3f0ad88bd5d15ff579c2e0ba3bcb25967,95319.03,43104,21,589,2022-05-20,6bfb6f6a3676ac692d92a08b88f439794f20b488,nearest_commit,single,6241500.793016,87941.445,1272,10,25,43104,20
hive,PR-3137,master,30,10586.0,1653032834.0,FAILURE,8b910bbc0e698819b3412ea8470120ec44930bfa,98048.13,43076,55,589,2022-05-20,6bfb6f6a3676ac692d92a08b88f439794f20b488,nearest_commit,single,6156215.150999999,90229.252,1262,21,25,43076,54
hive,PR-3289,master,4,15443.0,1653054186.0,FAILURE,fbefbf0885f95025dcba63cb716c9253e746e28f,104205.52,43104,21,589,2022-05-20,6bfb6f6a3676ac692d92a08b88f439794f20b488,nearest_commit,single,6642926.958999999,95957.952,1272,10,25,43104,20
hive,PR-3312,master,1,17094.0,1653300044.0,UNSTABLE,69b81f8bf3c3ff9d2c1f336248e63f7566719824,95999.56,43219,1,590,2022-05-23,ad92d0d4cb6ebf582322e2f457e813ed4b407fee,nearest_commit,single,6188503.32601602,88565.106,1282,1,9,43219,1
hive,PR-3137,master,31,26166.0,1653326640.0,FAILURE,acbf52e56263152ad1a770325771b17d52626235,101023.21,43073,57,589,2022-05-23,35d4532b0c08f4f5fbb5dc897c4330cba434bc7c,nearest_commit,single,6358036.132999979,93109.107,1260,22,23,43073,56
